,id_competition,date_from,date_to,name,has_results,city,street,street_no,comp_year,prime_event,continent_short,has_logo,competition_code,updated_at_ts,updated_at,timezone,id_live_theme,code_live_theme,country_short,country,id_country,is_teams,status,external_id,id_draw_type,ages,rank_name
124,1062,2012/05/26,2012/05/27,Grand Slam Moscow 2012,109,Moscow,,,2012,1,EJU,0,gs_rus2012,1683351132,2023-05-06 05:32:12,,1,ijf_official,RUS,Russian Federation,7,0,,gs_rus2012,1,['sen'],Grand Slam
125,1084,2012/05/18,2012/05/19,World Cup San Salvador 2012,74,San Salvador,,,2012,0,PJC,0,wcup_esa2012,1683351132,2023-05-06 05:32:12,,1,ijf_official,ESA,El Salvador,112,0,,wcup_esa2012,1,['sen'],World Cup
126,1061,2012/05/10,2012/05/11,World Cup Miami 2012,101,Miami,,,2012,0,PJC,0,wcup_usa2012,1683351132,2023-05-06 05:32:12,,1,ijf_official,USA,United States of America,57,0,,wcup_usa2012,1,['sen'],World Cup
127,1060,2012/05/05,2012/05/06,Grand Prix Baku 2012,74,Baku,,,2012,1,EJU,0,gp_aze2012,1683351132,2023-05-06 05:32:12,,1,ijf_official,AZE,Azerbaijan,8,0,,gp_aze2012,1,['sen'],Grand Prix
128,1082,2012/04/27,2012/04/29,Panamerican Championships Seniors 2012,117,Montreal,,,2012,0,PJC,0,pjc2012,1683351132,2023-05-06 05:32:12,,1,ijf_official,CAN,Canada,51,0,,pjc2012,1,['sen'],
129,1083,2012/04/27,2012/04/29,Asian Championships Seniors 2012,111,Tashkent,,,2012,0,JUA,0,jua2012,1683351132,2023-05-06 05:32:12,,1,ijf_official,UZB,Uzbekistan,17,0,,jua2012,1,['sen'],Asian Championships
130,1085,2012/04/26,2012/04/28,European Championships Seniors 2012,112,Chelyabinsk,,,2012,0,EJU,0,eju2012,1683351132,2023-05-06 05:32:12,,1,ijf_official,RUS,Russian Federation,7,0,,eju2012,1,['sen'],European Championships
131,1086,2012/04/26,2012/04/29,Oceanian Championships Seniors 2012,70,Sydney,,,2012,0,OJU,0,oju2012,1683351132,2023-05-06 05:32:12,,1,ijf_official,AUS,Australia,56,0,,oju2012,1,['sen'],Oceanian Championships
132,1058,2012/02/25,2012/02/26,World Cup Prague 2012,56,Prague,,,2012,0,EJU,0,wcup_cze2012,1683351132,2023-05-06 05:32:12,,1,ijf_official,CZE,Czech Republic,32,0,,wcup_cze2012,1,['sen'],World Cup
133,1059,2012/02/25,2012/02/26,World Cup Warszaw 2012,56,Warszaw,,,2012,0,EJU,0,wcup_pol2012,1683351132,2023-05-06 05:32:12,,1,ijf_official,POL,Poland,25,0,,wcup_pol2012,1,['sen'],World Cup
134,1057,2012/02/18,2012/02/19,Grand Prix Dusseldorf 2012,112,Dusseldorf,,,2012,1,EJU,0,gp_ger2012,1683351132,2023-05-06 05:32:12,,1,ijf_official,GER,Germany,193,0,,gp_ger2012,1,['sen'],Grand Prix
135,1055,2012/02/11,2012/02/12,World Cup Oberwart 2012,56,Oberwart,,,2012,0,EJU,0,wcup_aut2012,1683351132,2023-05-06 05:32:12,,1,ijf_official,AUT,Austria,2,0,,wcup_aut2012,1,['sen'],World Cup
136,1056,2012/02/11,2012/02/12,World Cup Budapest 2012,56,Budapest,,,2012,0,EJU,0,wcup_hun2012,1683351132,2023-05-06 05:32:12,,1,ijf_official,HUN,Hungary,27,0,,wcup_hun2012,1,['sen'],World Cup
137,1054,2012/02/04,2012/02/05,Grand Slam Paris 2012,112,Paris,,,2012,1,EJU,0,gs_fra2012,1683351132,2023-05-06 05:32:12,,1,ijf_official,FRA,France,4,0,,gs_fra2012,1,['sen'],Grand Slam
138,1052,2012/01/28,2012/01/29,World Cup Sofia 2012,56,Sofia,,,2012,0,EJU,0,wcup_bul2012,1683351132,2023-05-06 05:32:12,,1,ijf_official,BUL,Bulgaria,29,0,,wcup_bul2012,1,['sen'],World Cup
139,1053,2012/01/28,2012/01/29,World Cup Tbilisi 2012,56,Tbilisi,,,2012,0,EJU,0,wcup_geo2012,1683351132,2023-05-06 05:32:12,,1,ijf_official,GEO,Georgia,6,0,,wcup_geo2012,1,['sen'],World Cup
140,1051,2012/01/14,2012/01/15,Masters Almaty 2012,112,Almaty,,,2012,1,JUA,0,masters_kaz2012,1683351132,2023-05-06 05:32:12,,1,ijf_official,KAZ,Kazakhstan,14,0,,masters_kaz2012,1,['sen'],Masters
141,1131,2013/12/07,2013/12/08,Grand Prix Jeju 2013,112,Jeju,,,2013,1,JUA,0,gp_kor2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,KOR,Republic of Korea,15,0,,gp_kor2013,1,['sen'],Grand Prix
142,1130,2013/11/29,2013/12/01,Grand Slam Tokyo 2013,112,Tokyo,,,2013,1,JUA,0,gs_jpn2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,JPN,Japan,13,0,,gs_jpn2013,1,['sen'],Grand Slam
143,1129,2013/11/22,2013/11/23,Grand Prix Abu Dhabi 2013,112,Abu Dhabi,,,2013,1,JUA,0,gp_uae2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,UAE,United Arab Emirates,155,0,,gp_uae2013,1,['sen'],Grand Prix
144,1128,2013/11/16,2013/11/17,Oceanian Open Apia 2013,75,Apia,,,2013,0,OJU,0,cont_open_sam2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,SAM,Samoa,167,0,,cont_open_sam2013,1,['sen'],Oceanian Open
145,1127,2013/11/09,2013/11/10,African Open Port Louis 2013,78,Port Louis,,,2013,0,AJU,0,cont_open_mri2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,MRI,Mauritius,69,0,,cont_open_mri2013,1,['sen'],African Open
146,1126,2013/10/31,2013/11/01,Grand Prix Qingdao 2013,110,Qingdao,,,2013,1,JUA,0,gp_chn2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,CHN,People's Republic of China,46,0,,gp_chn2013,1,['sen'],Grand Prix
147,1120,2013/10/19,2013/10/20,European Open Rome 2013,49,Rome,,,2013,0,EJU,0,cont_open_ita2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,ITA,Italy,23,0,,cont_open_ita2013,1,['sen'],European Open
148,1121,2013/10/19,2013/10/20,European Open Glasgow 2013,55,Glasgow,,,2013,0,EJU,0,cont_open_gbr2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,GBR,Great Britain,26,0,,cont_open_gbr2013,1,['sen'],European Open
149,1123,2013/10/12,2013/10/13,European Open Minsk 2013,110,Minsk,,,2013,0,EJU,0,cont_open_blr2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,BLR,Belarus,16,0,,cont_open_blr2013,1,['sen'],European Open
150,1122,2013/10/04,2013/10/06,Grand Prix Tashkent 2013,101,Tashkent,,,2013,1,JUA,0,gp_uzb2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,UZB,Uzbekistan,17,0,,gp_uzb2013,1,['sen'],Grand Prix
151,1119,2013/09/28,2013/09/29,Grand Prix Almaty 2013,110,Almaty,,,2013,1,JUA,0,gp_kaz2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,KAZ,Kazakhstan,14,0,,gp_kaz2013,1,['sen'],Grand Prix
152,1118,2013/09/14,2013/09/15,Grand Prix Rijeka 2013,106,Rijeka,,,2013,1,EJU,0,gp_cro2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,CRO,Croatia,44,0,,gp_cro2013,1,['sen'],Grand Prix
153,1135,2013/09/07,2013/09/08,Asian Open Taipei 2013,66,Taipei,,,2013,0,JUA,0,cont_open_tpe2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,TPE,Chinese Taipei,74,0,,cont_open_tpe2013,1,['sen'],Asian Open
154,1117,2013/08/26,2013/08/31,World Championships Rio de Janeiro 2013,111,Rio de Janeiro,,,2013,1,PJC,0,wc_sen_bra2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,BRA,Brazil,49,0,,wc_sen_bra2013,1,['sen'],World Championships
155,1137,2013/08/23,2013/08/23,World Championships Rio de Janeiro congress 2013,0,Rio de Janeiro,,,2013,0,PJC,0,ijf_congress2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,BRA,Brazil,49,0,,ijf_congress2013,1,['sen'],World Championships
156,1115,2013/07/20,2013/07/21,Grand Slam Moscow 2013,112,Moscow,,,2013,1,EJU,0,gs_rus2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,RUS,Russian Federation,7,0,,gs_rus2013,1,['sen'],Grand Slam
157,1134,2013/07/13,2013/07/14,Grand Prix Ulaanbaatar 2013,103,Ulaanbaatar,,,2013,1,JUA,0,gp_mgl2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,MGL,Mongolia,61,0,,gp_mgl2013,1,['sen'],Grand Prix
158,1114,2013/06/22,2013/06/23,Panamerican Open San Salvador 2013,107,San Salvador,,,2013,0,PJC,0,cont_open_esa2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,ESA,El Salvador,112,0,,cont_open_esa2013,1,['sen'],
159,1113,2013/06/15,2013/06/16,Grand Prix Miami 2013,111,Miami,,,2013,1,PJC,0,gp_usa2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,USA,United States of America,57,0,,gp_usa2013,1,['sen'],Grand Prix
160,1111,2013/06/08,2013/06/09,European Open Lisbon 2013,56,Lisbon,,,2013,0,EJU,0,cont_open_por2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,POR,Portugal,21,0,,cont_open_por2013,1,['sen'],European Open
161,1112,2013/06/08,2013/06/09,European Open Tallin 2013,56,Tallin,,,2013,0,EJU,0,cont_open_est2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,EST,Estonia,39,0,,cont_open_est2013,1,['sen'],European Open
162,1109,2013/06/01,2013/06/02,European Open Madrid 2013,56,Madrid,,,2013,0,EJU,0,cont_open_esp2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,ESP,Spain,20,0,,cont_open_esp2013,1,['sen'],European Open
163,1110,2013/06/01,2013/06/02,European Open Bucharest 2013,56,Bucharest,,,2013,0,EJU,0,cont_open_rou2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,ROU,Romania,266,0,,cont_open_rou2013,1,['sen'],European Open
164,1101,2013/05/25,2013/05/26,Masters Tyumen 2013,112,Tyumen,,,2013,1,EJU,0,masters_rus2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,RUS,Russian Federation,7,0,,masters_rus2013,1,['sen'],Masters
165,1108,2013/05/04,2013/05/05,Grand Slam Baku 2013,112,Baku,,,2013,1,EJU,0,gs_aze2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,AZE,Azerbaijan,8,0,,gs_aze2013,1,['sen'],Grand Slam
166,1103,2013/04/25,2013/04/28,European Championships Seniors 2013,112,Budapest,,,2013,0,EJU,0,eju_sen2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,HUN,Hungary,27,0,,eju_sen2013,1,['sen'],European Championships
167,1107,2013/04/19,2013/04/21,Asian Championships Seniors 2013,111,Bangkok,,,2013,0,JUA,0,jua_sen2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,THA,Thailand,174,0,,jua_sen2013,1,['sen'],Asian Championships
168,1104,2013/04/18,2013/04/20,Panamerican Championships Seniors 2013,108,San Jose,,,2013,0,PJC,0,pjc_sen2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,CRC,Costa Rica,116,0,,pjc_sen2013,1,['sen'],
169,1106,2013/04/17,2013/04/21,African Championships Seniors 2013,97,Maputo,,,2013,0,AJU,0,aju_sen2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,MOZ,Mozambique,173,0,,aju_sen2013,1,['sen'],African Championships
170,1102,2013/04/13,2013/04/14,Oceanian Championships Seniors 2013,33,Caims,,,2013,0,OJU,0,oju_sen2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,AUS,Australia,56,0,,oju_sen2013,1,['sen'],Oceanian Championships
171,1100,2013/03/30,2013/03/31,Grand Prix Samsun 2013,112,Samsun,,,2013,1,EJU,0,gp_tur2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,TUR,Türkiye,10,0,,gp_tur2013,1,['sen'],Grand Prix
172,1099,2013/03/23,2013/03/24,Panamerican Open Buenos Aires 2013,111,Buenos Aires,,,2013,0,PJC,0,cont_open_arg2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,ARG,Argentina,77,0,,cont_open_arg2013,1,['sen'],
173,1098,2013/03/16,2013/03/17,Panamerican Open Montevideo 2013,93,Montevideo,,,2013,0,PJC,0,cont_open_uru2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,URU,Uruguay,114,0,,cont_open_uru2013,1,['sen'],
174,1096,2013/03/02,2013/02/03,European Open Prague 2013,56,Prague,,,2013,0,EJU,0,cont_open_cze2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,CZE,Czech Republic,32,0,,cont_open_cze2013,1,['sen'],European Open
175,1097,2013/03/02,2013/03/03,European Open Warsaw 2013,56,Warsaw,,,2013,0,EJU,0,cont_open_pol2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,POL,Poland,25,0,,cont_open_pol2013,1,['sen'],European Open
176,1095,2013/02/23,2013/02/24,Grand Prix Dusseldorf 2013,112,Dusseldorf,,,2013,1,EJU,0,gp_ger2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,GER,Germany,193,0,,gp_ger2013,1,['sen'],Grand Prix
177,1093,2013/02/16,2013/02/17,European Open Oberwart 2013,56,Oberwart,,,2013,0,EJU,0,cont_open_aut2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,AUT,Austria,2,0,,cont_open_aut2013,1,['sen'],European Open
178,1094,2013/02/16,2013/02/17,European Open Budapest 2013,56,Budapest,,,2013,0,EJU,0,cont_open_hun2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,HUN,Hungary,27,0,,cont_open_hun2013,1,['sen'],European Open
179,1091,2013/02/09,2013/02/10,Grand Slam Paris 2013,112,Paris,,,2013,1,EJU,0,gs_fra2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,FRA,France,4,0,,gs_fra2013,1,['sen'],Grand Slam
180,1090,2013/02/02,2013/02/03,European Open Sofia 2013,56,Sofia,,,2013,0,EJU,0,cont_open_bul2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,BUL,Bulgaria,29,0,,cont_open_bul2013,1,['sen'],European Open
181,1092,2013/02/02,2013/02/03,European Open Tbilisi 2013,56,Tbilisi,,,2013,0,EJU,0,cont_open_geo2013,1683351132,2023-05-06 05:32:12,,1,ijf_official,GEO,Georgia,6,0,,cont_open_geo2013,1,['sen'],European Open
182,1187,2014/12/05,2014/12/07,Grand Slam Tokyo 2014,112,Tokyo,,,2014,1,JUA,0,gs_jpn2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,JPN,Japan,13,0,,gs_jpn2014,1,['sen'],Grand Slam
183,1186,2014/11/27,2014/11/29,Grand Prix Jeju 2014,112,Jeju,,,2014,1,JUA,0,gp_kor2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,KOR,Republic of Korea,15,0,,gp_kor2014,1,['sen'],Grand Prix
184,1185,2014/11/19,2014/11/21,Grand Prix Qingdao 2014,109,Qingdao,,,2014,1,JUA,0,gp_chn2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,CHN,People's Republic of China,46,0,,gp_chn2014,1,['sen'],Grand Prix
185,1184,2014/11/14,2014/11/15,Oceanian Open Wollongong 2014,85,Wollongong,,,2014,0,OJU,0,cont_open_aus2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,AUS,Australia,56,0,,cont_open_aus2014,1,['sen'],Oceanian Open
186,1183,2014/11/08,2014/11/09,African Open Port Louis 2014,103,Port Louis,,,2014,0,AJU,0,cont_open_mri2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,MRI,Mauritius,69,0,,cont_open_mri2014,1,['sen'],African Open
187,1181,2014/10/31,2014/11/02,Grand Slam Abu Dhabi 2014,112,Abu Dhabi,,,2014,1,JUA,0,gs_uae2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,UAE,United Arab Emirates,155,0,,gs_uae2014,1,['sen'],Grand Slam
188,1178,2014/10/16,2014/10/18,Grand Prix Tashkent 2014,112,Tashkent,,,2014,1,JUA,0,gp_uzb2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,UZB,Uzbekistan,17,0,,gp_uzb2014,1,['sen'],Grand Prix
189,1177,2014/10/10,2014/10/12,Grand Prix Astana 2014,112,Astana,,,2014,1,JUA,0,gp_kaz2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,KAZ,Kazakhstan,14,0,,gp_kaz2014,1,['sen'],Grand Prix
190,1176,2014/10/04,2014/10/05,European Open Lisbon 2014,56,Lisbon,,,2014,0,EJU,0,cont_open_por2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,POR,Portugal,21,0,,cont_open_por2014,1,['sen'],European Open
191,1182,2014/10/04,2014/10/04,European Open Glasgow 2014,56,Glasgow,,,2014,0,EJU,0,cont_open_gbr2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,GBR,Great Britain,26,0,,cont_open_gbr2014,1,['sen'],European Open
192,1175,2014/09/27,2014/09/28,European Open Tallinn 2014,107,Tallinn,,,2014,0,EJU,0,cont_open_est2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,EST,Estonia,39,0,,cont_open_est2014,1,['sen'],European Open
193,1174,2014/09/20,2014/09/23,Asian Games Incheon 2014,111,Incheon,,,2014,0,JUA,0,jua_sen2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,KOR,Republic of Korea,15,0,,jua_sen2014,1,['sen'],Asian Championships
194,1173,2014/09/12,2014/09/14,Grand Prix Zagreb 2014,112,Zagreb,,,2014,1,EJU,0,gp_cro2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,CRO,Croatia,44,0,,gp_cro2014,1,['sen'],Grand Prix
195,1171,2014/08/25,2014/08/30,World Championships Chelyabinsk 2014,112,Chelyabinsk,,,2014,1,EJU,0,wc_sen2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,RUS,Russian Federation,7,0,,wc_sen2014,1,['sen'],World Championships
196,1170,2014/08/01,2014/08/02,Panamerican Open Miami 2014,108,Miami,,,2014,0,PJC,0,cont_open_usa2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,USA,United States of America,57,0,,cont_open_usa2014,1,['sen'],
197,1169,2014/07/27,2014/07/28,Asian Open Taipei City 2014,110,Taipei City,,,2014,0,JUA,0,juaopen_tpe2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,TPE,Chinese Taipei,74,0,,juaopen_tpe2014,1,['sen'],Asian Open
198,1168,2014/07/26,2014/07/27,Panamerican Open Santiago de Chile 2014,102,Santiago de Chile,,,2014,0,PJC,0,cont_open_chi2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,CHI,Chile,96,0,,cont_open_chi2014,1,['sen'],
199,1167,2014/07/12,2014/07/13,Grand Slam Tyumen 2014,112,Tyumen,,,2014,1,EJU,0,gs_rus2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,RUS,Russian Federation,7,0,,gs_rus2014,1,['sen'],Grand Slam
200,1165,2014/07/04,2014/07/06,Grand Prix Ulaanbaatar 2014,112,Ulaanbaatar,,,2014,1,JUA,0,gp_mgl2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,MGL,Mongolia,61,0,,gp_mgl2014,1,['sen'],Grand Prix
201,1166,2014/06/21,2014/06/22,Grand Prix Budapest 2014,112,Budapest,,,2014,1,EJU,0,gp_hun2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,HUN,Hungary,27,0,,gp_hun2014,1,['sen'],Grand Prix
202,1160,2014/06/14,2014/06/15,Panamerican Open San Salvador 2014,111,San Salvador,,,2014,0,PJC,0,cont_open_esa2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,ESA,El Salvador,112,0,,cont_open_esa2014,1,['sen'],
203,1159,2014/06/06,2014/06/08,Grand Prix Havana 2014,112,Havana,,,2014,1,PJC,0,gp_cub2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,CUB,Cuba,48,0,,gp_cub2014,1,['sen'],Grand Prix
204,1158,2014/05/31,2014/06/01,European Open Madrid 2014,112,Madrid,,,2014,0,EJU,0,cont_open_esp2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,ESP,Spain,20,0,,cont_open_esp2014,1,['sen'],European Open
205,1156,2014/05/09,2014/05/11,Grand Slam Baku 2014,112,Baku,,,2014,1,EJU,0,gs_aze2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,AZE,Azerbaijan,8,0,,gs_aze2014,1,['sen'],Grand Slam
206,1154,2014/04/26,2014/04/26,Oceanian Championships Seniors 2014,48,Auckland,,,2014,0,OJU,0,oju_sen2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,NZL,New Zealand,63,0,,oju_sen2014,1,['sen'],Oceanian Championships
207,1153,2014/04/24,2014/04/27,European Championships Seniors 2014,112,Montpellier,,,2014,0,EJU,0,eju_sen2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,FRA,France,4,0,,eju_sen2014,1,['sen'],European Championships
208,1155,2014/04/24,2014/04/26,Panamerican Championships Seniors 2014,112,Guayaquil,,,2014,0,PJC,0,pjc_sen2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,ECU,Ecuador,92,0,,pjc_sen2014,1,['sen'],
209,1150,2014/03/28,2014/03/30,Grand Prix Samsun 2014,112,Samsun,,,2014,1,EJU,0,gp_tur2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,TUR,Türkiye,10,0,,gp_tur2014,1,['sen'],Grand Prix
210,1149,2014/03/22,2014/03/23,Panamerican Open Buenos Aires 2014,111,Buenos Aires,,,2014,0,PJC,0,cont_open_arg2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,ARG,Argentina,77,0,,cont_open_arg2014,1,['sen'],
211,1140,2014/03/21,2014/03/23,Grand Prix Tblisi 2014,112,Tblisi,,,2014,1,EJU,0,gp_geo2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,GEO,Georgia,6,0,,gp_geo2014,1,['sen'],Grand Prix
212,1148,2014/03/17,2014/03/18,Panamerican Open Montevideo 2014,107,Montevideo,,,2014,0,PJC,0,cont_open_uru2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,URU,Uruguay,114,0,,cont_open_uru2014,1,['sen'],
213,1146,2014/03/01,2014/03/02,European Open Prague 2014,56,Prague,,,2014,0,EJU,0,cont_open_cze2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,CZE,Czech Republic,32,0,,cont_open_cze2014,1,['sen'],European Open
214,1147,2014/03/01,2014/03/02,European Open Warsaw 2014,56,Warsaw,,,2014,0,EJU,0,cont_open_pol2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,POL,Poland,25,0,,cont_open_pol2014,1,['sen'],European Open
215,1145,2014/02/21,2014/02/23,Grand Prix Dusseldorf 2014,112,Duesseldorf,,,2014,1,EJU,0,gp_ger2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,GER,Germany,193,0,,gp_ger2014,1,['sen'],Grand Prix
216,1143,2014/02/15,2014/02/16,European Open Oberwart 2014,56,Oberwart,,,2014,0,EJU,0,cont_open_aut2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,AUT,Austria,2,0,,cont_open_aut2014,1,['sen'],European Open
217,1144,2014/02/15,2014/02/16,European Open Rome 2014,56,Rome,,,2014,0,EJU,0,cont_open_ita2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,ITA,Italy,23,0,,cont_open_ita2014,1,['sen'],European Open
218,1312,2014/02/13,2014/02/14,European Open,0,Rome,,,2014,0,EJU,0,cont_open_,1683351132,2023-05-06 05:32:12,,1,ijf_official,ITA,Italy,23,0,,cont_open_,1,['sen'],European Open
219,1142,2014/02/08,2014/02/09,Grand Slam Paris 2014,112,Paris,,,2014,1,EJU,0,gs_fra2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,FRA,France,4,0,,gs_fra2014,1,['sen'],Grand Slam
220,1141,2014/02/01,2014/02/02,European Open Sofia 2014,112,Sofia,,,2014,0,EJU,0,cont_open_bul2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,BUL,Bulgaria,29,0,,cont_open_bul2014,1,['sen'],European Open
221,1139,2014/01/25,2014/01/26,African Open Casablanca 2014,111,Casablanca,,,2014,0,AJU,0,cont_open_mar2014,1683351132,2023-05-06 05:32:12,,1,ijf_official,MAR,Morocco,60,0,,cont_open_mar2014,1,['sen'],African Open
222,1310,2015/12/19,2015/12/19,ECC Golden League 2015,0,Vienna,,,2015,0,EJU,0,eju_ecc,1683351132,2023-05-06 05:32:12,,1,ijf_official,AUT,Austria,2,0,,eju_ecc,1,['sen'],Team event
223,1243,2015/12/04,2015/12/06,Grand Slam Tokyo 2015,112,Tokyo,,,2015,1,JUA,0,gs_jpn2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,JPN,Japan,13,0,,gs_jpn2015,1,['sen'],Grand Slam
224,1242,2015/11/26,2015/11/28,Grand Prix Jeju 2015,112,Jeju,,,2015,1,JUA,0,gp_kor2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,KOR,Republic of Korea,15,0,,gp_kor2015,1,['sen'],Grand Prix
225,1241,2015/11/20,2015/11/22,Grand Prix Qingdao 2015,112,Qingdao,,,2015,1,JUA,0,gp_chn2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,CHN,People's Republic of China,46,0,,gp_chn2015,1,['sen'],Grand Prix
226,1240,2015/11/13,2015/11/14,Oceania Open Wollongong 2015,105,Wollongong,,,2015,0,OJU,0,cont_open_aus2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,AUS,Australia,56,0,,cont_open_aus2015,1,['sen'],Oceanian Open
227,1239,2015/11/07,2015/11/08,African Open Port-Louis 2015,112,Port-Louis,,,2015,0,AJU,0,cont_open_mri2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,MRI,Mauritius,69,0,,cont_open_mri2015,1,['sen'],African Open
228,1270,2015/10/31,2015/11/01,Senior European Cup Malaga 2015,102,Malaga,,,2015,0,EJU,0,cont_cup_sen_esp2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,ESP,Spain,20,0,,cont_cup_sen_esp2015,1,['sen'],Continental Cup
229,1238,2015/10/30,2015/11/01,Grand Slam Abu Dhabi 2015,112,Abu Dhabi,,,2015,1,JUA,0,gs_uae2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,UAE,United Arab Emirates,155,0,,gs_uae2015,1,['sen'],Grand Slam
230,1269,2015/10/24,2015/10/25,Senior European Cup Lund 2015,0,Lund,,,2015,0,EJU,0,cont_cup_sen_swe2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,SWE,Sweden,35,0,,cont_cup_sen_swe2015,1,['sen'],Continental Cup
231,1236,2015/10/17,2015/10/18,Grand Slam Paris 2015,112,Paris,,,2015,1,EJU,0,gs_fra2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,FRA,France,4,0,,gs_fra2015,1,['sen'],Grand Slam
232,1268,2015/10/17,2015/10/18,Senior European Cup Dubrovnik 2015,0,Dubrovnik,,,2015,0,EJU,0,cont_cup_sen_cro2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,CRO,Croatia,44,0,,cont_cup_sen_cro2015,1,['sen'],Continental Cup
233,1234,2015/10/10,2015/10/11,European Open Glasgow 2015,56,Glasgow,,,2015,0,EJU,0,cont_open_gbr2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,GBR,Great Britain,26,0,,cont_open_gbr2015,1,['sen'],European Open
